label_id	max_midgut_endo	best_midgut_type	colour_midgut
10933	0.0020873587028341	clade1sub3	70-122-242-255
10934	7.659289620122856e-14	clade1sub3	70-122-242-255
10935	0.0820528763255019	clade1sub11	232-213-56-255
10936	0.0230137592267651	clade1sub12	128-254-83-255
10937	0.0443026495587375	clade1sub11	232-213-56-255
10938	2.3348541622634e-14	clade1sub3	70-122-242-255
10939	7.945233537913813e-14	clade1sub13	180-27-1-255
10940	4.9841404997448377e-11	clade1sub7	24-215-202-255
10941	2.4763075256157355e-11	clade1sub7	24-215-202-255
10942	8.727523767552069e-15	clade1sub7	24-215-202-255
10943	5.792713363275201e-12	clade1sub7	24-215-202-255
10944	0.9518262666730896	clade1sub7	24-215-202-255
10945	0.8468084255894196	clade1sub7	24-215-202-255
10946	0.642034996887531	clade1sub7	24-215-202-255
10947	0.8985269529907818	clade1sub7	24-215-202-255
10948	0.9597048047483484	clade1sub7	24-215-202-255
